CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100)
11666,Male,19,30,51
11667,Female,43,33,81
11668,Male,40,57,21
11669,Male,49,119,21
11670,Female,30,68,6
11671,Male,30,26,46
11672,Female,34,57,23
11673,Female,42,64,58
11674,Male,39,146,57
11675,Female,44,86,61
11676,Female,34,23,96
11677,Male,43,94,39
11678,Male,55,53,45
11679,Male,31,148,29
11680,Male,31,60,31
11681,Female,29,73,89
11682,Male,22,104,2
11683,Female,54,129,86
11684,Female,21,58,37
11685,Male,46,12,44
11686,Female,42,56,79
11687,Female,62,26,70
11688,Female,21,90,63
11689,Female,67,36,97
11690,Male,33,80,75
11691,Male,67,99,53
11692,Female,19,139,76
11693,Female,40,89,88
11694,Female,21,118,3
11695,Female,37,96,94
11696,Male,34,15,19
11697,Male,69,110,45
11698,Male,23,64,61
11699,Female,35,76,55
11700,Male,37,83,71
11701,Male,56,148,76
11702,Female,62,105,29
11703,Female,58,95,48
11704,Female,51,141,72
11705,Female,57,22,63
11706,Male,63,79,21
11707,Male,41,102,57
11708,Female,35,139,13
11709,Female,47,98,27
11710,Female,18,72,68
11711,Male,40,69,96
11712,Male,46,83,88
11713,Female,58,141,64
11714,Male,58,72,9
11715,Female,49,55,74
11716,Male,19,42,75
11717,Female,65,132,97
11718,Female,53,23,7
11719,Male,62,17,11
11720,Female,34,95,28
11721,Female,60,135,94
11722,Male,19,138,72
11723,Female,21,68,27
11724,Female,61,69,22
11725,Male,51,58,42
11726,Male,18,89,32
11727,Female,40,102,14
11728,Male,23,70,26
11729,Male,33,125,55
11730,Female,19,32,75
11731,Female,63,142,71
11732,Female,69,94,55
11733,Male,29,129,45
11734,Female,44,137,30
11735,Female,36,59,66
11736,Male,45,52,99
11737,Female,52,145,26
11738,Female,68,34,89
11739,Male,60,125,1
11740,Female,21,16,93
11741,Female,66,124,24
11742,Male,66,95,55
11743,Female,24,47,65
11744,Male,54,21,25
11745,Male,68,133,98
11746,Male,42,53,42
11747,Female,68,62,44
11748,Male,58,23,69
11749,Female,34,101,12
11750,Male,58,61,8
11751,Female,31,55,63
11752,Female,54,139,78
11753,Male,19,109,20
11754,Male,41,119,40
11755,Female,32,37,73
11756,Female,65,120,5
11757,Female,68,41,1
11758,Male,50,101,11
11759,Male,29,85,4
11760,Female,36,31,38
11761,Female,69,121,17
11762,Female,64,113,68
11763,Female,22,77,32
11764,Male,18,146,5
11765,Female,60,47,22
11766,Male,26,89,78
11767,Female,56,35,85
11768,Female,51,52,82
11769,Female,46,36,67
11770,Male,66,20,11
11771,Female,65,116,100
11772,Female,65,87,91
11773,Male,63,66,25
11774,Female,19,10,42
11775,Female,36,20,35
11776,Female,45,97,79
11777,Female,52,141,59
11778,Female,57,95,48
11779,Female,68,119,85
11780,Male,65,81,3
11781,Male,39,120,24
11782,Male,21,42,69
11783,Female,25,83,33
11784,Male,18,75,88
11785,Male,53,117,70
11786,Female,24,13,47
11787,Female,42,42,53
11788,Male,46,114,45
11789,Female,18,135,71
11790,Female,35,93,83
11791,Female,21,86,57
11792,Female,37,92,85
11793,Female,63,41,70
11794,Male,25,125,40
11795,Male,44,28,3
11796,Male,67,62,49
11797,Male,56,97,14
11798,Male,52,18,20
11799,Female,42,92,78
11800,Female,31,34,66
11801,Female,61,127,25
11802,Male,64,76,4
11803,Female,57,136,41
11804,Female,48,87,63
11805,Male,22,65,48
11806,Female,34,59,55
11807,Female,27,110,97
11808,Female,60,12,2
11809,Male,33,32,23
11810,Female,65,18,48
11811,Female,21,91,85
11812,Female,22,68,15
11813,Female,59,75,51
11814,Female,63,124,24
11815,Female,58,44,20
11816,Female,67,87,56
11817,Female,37,118,38
11818,Male,23,57,25
11819,Male,28,62,86
11820,Male,34,84,52
11821,Female,58,41,51
11822,Male,20,97,47
11823,Female,33,149,68
11824,Female,69,71,80
11825,Male,53,12,64
11826,Female,43,15,43
11827,Female,41,136,71
11828,Female,64,121,88
11829,Female,51,21,98
11830,Male,37,62,57
11831,Male,34,143,39
11832,Male,68,93,29
11833,Female,37,58,26
11834,Male,33,117,14
11835,Female,68,93,64
11836,Female,66,113,47
11837,Male,21,104,20
11838,Female,35,40,7
11839,Male,53,21,82
11840,Female,52,25,74
11841,Male,47,53,94
11842,Female,35,77,67
11843,Male,38,147,53
11844,Male,69,12,65
11845,Male,49,40,30
11846,Male,22,125,66
11847,Male,58,14,15
11848,Female,40,14,75
11849,Female,47,75,96
11850,Male,44,24,70
11851,Male,32,110,70
11852,Female,58,20,92
11853,Female,31,51,57
11854,Female,38,75,25
11855,Female,51,103,23
11856,Female,43,70,12
11857,Female,42,69,48
11858,Female,67,129,10
11859,Female,62,142,17
11860,Female,48,40,52
11861,Female,65,57,2
11862,Female,23,41,60
11863,Female,65,66,57
11864,Female,21,104,81
11865,Female,41,91,73
11866,Male,59,14,47
11867,Female,48,26,71
11868,Male,36,126,13
11869,Male,28,132,74
11870,Male,46,57,22
11871,Male,22,58,28
11872,Female,35,31,55
11873,Female,20,28,50
11874,Male,57,122,78
11875,Male,28,110,19
11876,Female,38,139,1
11877,Female,47,42,91
11878,Male,36,98,68
11879,Female,42,143,56
11880,Female,52,20,88
11881,Female,29,36,14
11882,Male,64,40,64
11883,Male,43,100,87
11884,Female,65,56,69
11885,Female,22,88,84
11886,Female,36,11,22
11887,Male,44,29,44
11888,Female,55,140,49
11889,Female,46,115,99
11890,Female,29,48,36
11891,Female,36,83,69
11892,Male,26,99,97
11893,Female,35,147,88
11894,Female,46,53,34
11895,Female,20,41,37
11896,Female,40,39,89
11897,Male,47,138,51
11898,Male,63,62,37
11899,Female,41,85,25
11900,Female,54,53,86
11901,Male,54,44,5
11902,Female,21,54,8
11903,Male,45,133,53
11904,Female,33,125,27
11905,Male,30,133,61
11906,Female,25,147,99
11907,Female,65,56,65
11908,Female,42,27,84
11909,Male,19,81,71
11910,Female,47,132,45
11911,Female,57,86,3
11912,Male,20,18,61
11913,Female,40,78,50
11914,Male,46,70,48
11915,Male,58,20,73
11916,Female,47,73,47
11917,Male,28,47,14
11918,Male,38,19,19
11919,Female,44,25,91
11920,Male,41,78,62
11921,Female,69,51,6
11922,Male,48,53,7
11923,Female,47,33,90
11924,Male,18,149,13
11925,Male,18,44,46
11926,Male,25,59,33
11927,Female,65,92,97
11928,Male,59,87,41
11929,Male,51,49,73
11930,Male,33,31,79
11931,Male,44,84,69
11932,Female,21,75,29
11933,Female,36,147,7
11934,Male,46,103,95
11935,Female,58,119,54
11936,Female,20,56,98
11937,Male,28,144,11
11938,Female,25,113,42
11939,Male,56,89,83
11940,Female,50,54,5
11941,Female,25,110,87
11942,Female,42,21,47
11943,Male,41,92,2
11944,Male,43,122,43
11945,Female,43,20,4
11946,Male,34,140,81
11947,Male,44,70,95
11948,Female,46,65,63
11949,Female,60,131,59
11950,Female,56,35,30
11951,Male,26,95,2
11952,Male,31,43,88
11953,Female,22,143,74
11954,Male,67,119,92
11955,Female,47,81,43
11956,Male,45,65,96
11957,Female,62,92,97
11958,Female,54,102,18
11959,Female,25,142,24
11960,Female,32,35,37
11961,Female,45,87,30
11962,Male,53,106,69
11963,Female,50,84,59
11964,Female,23,125,23
11965,Male,68,79,30
11966,Female,29,45,68
11967,Male,24,58,41
11968,Female,62,62,51
11969,Female,45,139,88
11970,Female,24,89,67
11971,Male,58,80,15
11972,Female,18,30,56
11973,Female,41,44,65
11974,Male,62,95,74
11975,Female,36,124,90
11976,Female,49,31,55
11977,Female,47,143,76
11978,Male,18,129,65
11979,Male,49,48,2
11980,Female,37,52,11
11981,Female,38,50,76
11982,Male,36,137,92
11983,Male,47,127,97
11984,Female,67,44,42
11985,Female,45,33,3
11986,Male,49,113,41
11987,Male,47,49,49
11988,Female,40,96,83
11989,Male,44,38,82
11990,Female,54,147,37
11991,Female,43,88,92
11992,Male,20,147,95
11993,Female,48,73,7
11994,Female,19,126,38
11995,Female,27,107,58
11996,Male,55,139,5
11997,Male,36,94,61
11998,Female,48,60,83
11999,Male,46,104,77
12000,Male,42,31,39
12001,Female,49,18,28
12002,Male,34,100,57
12003,Male,68,98,2
12004,Female,62,98,70
12005,Female,66,83,79
12006,Female,40,103,28
12007,Male,35,132,37
12008,Male,28,141,89
12009,Female,69,133,96
12010,Female,37,39,55
12011,Male,30,52,100
12012,Female,41,11,94
12013,Male,60,96,88
12014,Female,37,141,82
12015,Female,68,56,1
12016,Male,59,93,3
12017,Male,45,98,71
12018,Male,52,54,97
12019,Female,38,74,85
12020,Female,23,15,14
12021,Male,24,16,48
12022,Male,46,27,37
12023,Female,40,128,3
12024,Male,69,50,49
12025,Female,22,116,56
12026,Male,39,78,89
12027,Female,26,34,60
12028,Male,49,65,97
12029,Female,27,10,13
12030,Female,63,140,53
12031,Male,60,63,50
12032,Male,66,90,97
12033,Female,45,139,93
12034,Male,28,17,19
12035,Female,24,118,26
12036,Male,47,62,53
12037,Female,60,53,57
12038,Male,62,37,38
12039,Female,68,44,9
12040,Male,55,113,46
12041,Female,51,72,94
12042,Female,63,91,86
12043,Female,45,16,4
12044,Male,49,48,71
12045,Male,33,39,82
12046,Male,56,32,50
12047,Male,18,93,70
12048,Female,51,56,93
12049,Female,58,104,5
12050,Female,40,72,70
12051,Female,67,129,34
12052,Female,37,146,98
12053,Female,35,126,65
12054,Female,35,96,18
12055,Female,59,83,27
12056,Male,57,75,10
12057,Female,38,46,2
12058,Male,25,134,83
12059,Male,51,10,91
12060,Male,67,91,61
12061,Female,28,44,22
12062,Female,60,80,10
12063,Female,68,117,59
12064,Male,60,95,91
12065,Female,27,34,12
12066,Male,25,51,63
12067,Female,64,18,15
12068,Female,25,60,63
12069,Female,36,66,65
12070,Female,18,91,38
12071,Female,69,22,88
12072,Male,20,37,6
12073,Female,61,95,93
12074,Male,49,120,6
12075,Female,65,54,38
12076,Female,33,47,48
12077,Female,47,29,15
12078,Male,66,106,72
12079,Male,45,111,29
12080,Female,45,68,2
12081,Female,33,51,75
12082,Male,58,68,73
12083,Female,68,17,16
12084,Female,50,66,58
12085,Female,42,111,88
12086,Male,35,93,34
12087,Female,43,30,43
12088,Female,23,137,24
12089,Female,55,58,25
12090,Male,61,63,41
12091,Male,20,77,33
12092,Male,60,55,43
12093,Female,23,104,17
12094,Male,31,106,7
12095,Female,35,59,59
12096,Male,33,92,27
12097,Female,41,72,36
12098,Female,30,19,19
12099,Male,18,98,15
12100,Female,55,79,70
12101,Female,31,39,57
12102,Female,34,89,100
12103,Female,30,81,69
12104,Female,30,148,53
12105,Male,26,132,69
12106,Female,23,138,2
12107,Male,23,109,18
12108,Female,47,20,32
12109,Female,54,93,29
12110,Female,63,147,49
12111,Male,31,70,84
12112,Female,21,147,83
12113,Male,51,110,80
12114,Male,19,131,75
12115,Female,34,69,60
12116,Female,59,123,28
12117,Female,31,84,86
12118,Male,68,108,27
12119,Female,34,18,81
12120,Female,47,92,8
12121,Female,60,46,72
12122,Female,46,79,23
12123,Male,24,140,32
12124,Female,26,19,15
12125,Male,63,141,91
12126,Female,40,65,68
12127,Male,53,42,40
12128,Female,31,112,96
12129,Male,37,128,57
12130,Female,69,54,47
12131,Female,34,66,10
12132,Female,49,135,56
12133,Female,42,136,92
12134,Male,68,19,52
12135,Female,47,83,96
12136,Female,66,75,96
12137,Male,44,111,63
12138,Female,44,94,51
12139,Female,63,91,79
12140,Female,48,44,70
12141,Male,62,62,9
12142,Female,43,121,94
12143,Female,31,31,41
12144,Male,65,76,40
12145,Female,38,109,16
12146,Female,45,89,25
12147,Male,32,109,10
12148,Male,47,84,30
12149,Male,42,129,9
12150,Male,68,26,40
12151,Male,28,81,57
12152,Female,61,133,46
12153,Male,28,99,7
12154,Male,45,60,43
12155,Male,22,66,48
12156,Female,45,147,76
12157,Male,25,41,57
12158,Female,43,88,17
12159,Female,23,132,25
12160,Male,49,131,7
12161,Female,65,77,55
12162,Female,49,37,19
12163,Female,29,141,81
12164,Female,23,86,32
12165,Male,30,149,87
12166,Male,56,24,32
12167,Female,57,38,26
12168,Male,61,96,72
12169,Male,51,22,22
12170,Female,40,47,55
12171,Male,58,119,57
12172,Male,62,44,8
12173,Male,34,85,46
12174,Male,62,119,5
12175,Female,65,14,12
12176,Male,18,11,27
12177,Male,24,39,84
12178,Male,30,108,11
12179,Female,31,128,36
12180,Male,34,19,52
12181,Female,47,82,2
12182,Female,65,133,74
12183,Female,64,47,71
12184,Female,66,103,12
12185,Female,51,128,55
12186,Female,44,80,80
12187,Female,42,149,31
12188,Male,61,107,91
12189,Female,52,136,32
12190,Female,26,76,64
12191,Male,23,42,91
12192,Female,43,113,59
12193,Male,55,43,25
12194,Male,56,59,69
12195,Male,44,146,68
12196,Female,57,16,44
12197,Male,48,146,43
12198,Female,20,115,15
12199,Female,41,139,13
12200,Female,32,14,97
12201,Male,23,122,69
12202,Male,28,75,70
12203,Female,47,125,45
12204,Male,52,147,25
12205,Female,65,117,25
12206,Female,55,120,10
12207,Male,60,143,62
12208,Male,57,23,12
12209,Female,46,87,67
12210,Female,40,24,29
12211,Male,59,130,93
12212,Female,59,30,43
12213,Female,20,38,88
12214,Male,43,82,88
12215,Female,31,102,89
12216,Female,36,56,37
12217,Female,38,18,69
12218,Male,38,121,11
12219,Female,26,39,40
12220,Female,30,26,63
12221,Male,58,68,22
12222,Female,61,128,15
12223,Female,63,141,9
12224,Female,54,105,70
12225,Male,55,144,64
12226,Female,62,47,90
12227,Female,62,41,6
12228,Male,41,78,96
12229,Female,55,76,43
12230,Female,63,65,20
12231,Female,28,29,99
12232,Female,46,129,43
12233,Female,62,20,62
12234,Male,61,23,67
12235,Male,65,43,82
12236,Male,55,95,99
12237,Female,58,134,52
12238,Male,34,139,74
12239,Female,69,59,100
12240,Female,65,122,94
12241,Male,43,71,26
12242,Male,43,107,94
12243,Female,29,148,31
12244,Female,35,136,55
12245,Female,26,39,68
12246,Female,20,95,57
12247,Female,27,90,24
12248,Male,60,88,65
12249,Male,19,146,26
12250,Male,25,85,49
12251,Male,69,139,93
12252,Female,60,58,38
12253,Female,35,57,36
12254,Female,69,64,54
12255,Male,56,89,9
12256,Female,48,76,42
12257,Male,31,124,96
12258,Female,56,121,82
12259,Male,50,116,24
12260,Female,46,35,40
12261,Male,61,119,82
12262,Male,50,75,8
12263,Female,52,110,54
12264,Male,19,10,11
12265,Female,52,79,99
12266,Male,49,122,88
12267,Female,53,63,77
12268,Female,63,23,95
12269,Male,67,28,56
12270,Female,40,68,94
12271,Male,22,15,29
12272,Female,64,72,42
12273,Male,33,86,6
12274,Female,57,83,3
12275,Female,41,136,92
12276,Female,57,104,74
12277,Female,45,19,98
12278,Male,42,46,65
12279,Female,24,142,12
12280,Male,55,127,36
12281,Male,24,88,56
12282,Male,68,62,52
12283,Female,39,42,32
12284,Female,39,131,56
12285,Male,44,41,11
12286,Female,50,88,1
12287,Female,62,12,6
12288,Male,49,62,91
12289,Female,56,11,79
12290,Female,49,130,74
12291,Male,18,144,24
12292,Male,27,71,72
12293,Female,62,40,81
12294,Male,21,72,24
12295,Male,46,46,77
12296,Male,24,77,9
12297,Female,55,88,59
12298,Female,23,146,70
12299,Male,28,55,93
12300,Male,26,104,23
12301,Female,47,43,86
12302,Female,39,117,85
12303,Male,56,69,17
12304,Female,26,45,98
12305,Male,55,57,90
12306,Male,68,102,25
12307,Female,63,15,38
12308,Female,50,142,3
12309,Female,43,112,67
12310,Female,33,83,14
12311,Male,26,83,10
12312,Female,40,122,66
12313,Female,32,16,71
12314,Female,36,95,14
12315,Male,59,67,81
12316,Female,33,53,10
12317,Female,42,34,99
12318,Female,52,104,49
12319,Male,68,125,91
12320,Male,30,92,62
12321,Female,63,61,48
12322,Male,24,26,3
12323,Female,51,45,47
12324,Female,31,91,60
12325,Male,40,137,25
12326,Female,40,89,7
12327,Male,34,69,77
12328,Female,30,67,39
12329,Female,44,91,43
12330,Female,19,53,46
12331,Male,54,133,89
12332,Female,47,10,43
12333,Female,21,106,29
12334,Male,47,30,83
12335,Female,20,108,86
12336,Male,31,57,66
12337,Male,28,41,86
12338,Female,57,41,99
12339,Female,40,133,98
12340,Female,58,139,69
12341,Female,65,31,27
12342,Female,49,61,82
12343,Female,20,105,3
12344,Female,59,32,56
12345,Female,18,42,64
12346,Female,26,28,21
12347,Male,65,130,24
12348,Female,26,78,90
12349,Male,29,46,20
12350,Male,18,132,52
12351,Female,33,33,13
12352,Female,47,63,70
12353,Female,25,30,90
12354,Female,63,106,43
12355,Female,63,99,94
12356,Male,27,147,78
12357,Female,50,51,37
12358,Female,55,37,30
12359,Male,58,149,15
12360,Male,68,67,83
12361,Female,39,136,75
12362,Male,33,16,84
12363,Female,36,102,25
12364,Female,28,44,38
12365,Female,28,101,43
12366,Female,31,16,30
12367,Female,56,23,40
12368,Female,43,68,59
12369,Female,61,71,23
12370,Male,37,129,44
12371,Female,37,75,81
12372,Female,22,31,1
12373,Female,18,108,78
12374,Female,28,129,82
12375,Female,64,52,41
12376,Female,27,106,62
12377,Female,64,107,60
12378,Female,45,125,80
12379,Female,62,147,10
12380,Female,64,21,73
12381,Female,51,147,78
12382,Female,30,80,66
12383,Female,61,113,57
12384,Female,42,20,42
12385,Female,40,70,54
12386,Male,53,135,85
12387,Male,29,26,42
12388,Male,64,63,66
12389,Male,62,115,70
12390,Female,19,115,11
12391,Female,37,48,67
12392,Male,33,29,11
12393,Male,31,82,4
12394,Male,19,52,79
12395,Female,66,125,90
12396,Male,33,138,100
12397,Female,21,64,79
12398,Male,60,117,49
12399,Female,30,112,22
12400,Female,55,142,37
12401,Female,66,149,10
12402,Female,18,23,20
12403,Male,26,112,96
12404,Female,38,49,73
12405,Male,35,117,50
12406,Male,60,146,31
12407,Male,49,51,44
12408,Male,63,42,31
12409,Female,51,34,92
12410,Female,37,127,75
12411,Male,60,87,100
12412,Male,19,18,41
12413,Female,21,128,4
12414,Male,62,128,14
12415,Female,55,100,46
12416,Male,24,67,54
12417,Female,39,125,93
12418,Female,37,41,92
12419,Female,52,31,89
12420,Female,21,102,87
12421,Female,37,64,33
12422,Male,52,117,30
12423,Male,50,86,9
12424,Male,68,70,38
12425,Female,38,131,89
12426,Female,62,101,82
12427,Female,31,76,43
12428,Female,48,139,7
12429,Female,39,123,88
12430,Female,65,130,40
12431,Male,47,72,85
12432,Male,46,138,62
12433,Female,53,94,55
12434,Female,66,73,35
12435,Female,59,129,43
12436,Female,46,78,11
12437,Female,24,133,2
12438,Female,49,130,79
12439,Female,30,49,79
12440,Female,30,111,5
12441,Female,31,138,40
12442,Male,23,22,80
12443,Male,33,27,46
12444,Female,58,77,21
12445,Male,69,120,9
12446,Male,65,23,71
12447,Female,38,142,27
12448,Male,61,71,17
12449,Male,33,35,66
12450,Male,22,39,26
12451,Female,41,71,72
12452,Female,60,90,45
12453,Female,18,79,55
12454,Male,27,100,40
12455,Male,60,45,16
12456,Female,64,16,84
12457,Male,52,74,96
12458,Female,48,86,32
12459,Female,32,50,35
12460,Female,28,41,64
12461,Female,26,39,64
12462,Female,19,15,15
12463,Male,61,19,42
12464,Male,69,112,50
12465,Female,47,29,32
12466,Female,33,98,30
12467,Female,65,133,83
12468,Female,18,127,24
12469,Female,65,21,66
12470,Female,23,31,21
12471,Male,63,85,42
12472,Female,28,23,80
12473,Female,50,115,100
12474,Female,69,45,58
12475,Female,34,64,2
12476,Male,68,23,16
12477,Female,51,11,93
12478,Female,63,11,7
12479,Female,57,70,55
12480,Female,42,116,15
12481,Male,39,116,23
12482,Female,43,143,69
12483,Female,44,32,1
12484,Female,55,82,69
12485,Male,26,104,13
12486,Female,54,37,26
12487,Female,22,34,52
12488,Male,35,108,13
12489,Male,39,74,96
12490,Male,63,52,55
12491,Female,29,49,29
12492,Female,61,32,18
12493,Male,39,17,2
12494,Male,23,137,27
12495,Male,53,16,50
12496,Male,44,30,42
12497,Male,64,44,67
12498,Female,32,110,94
12499,Female,34,108,10
12500,Female,20,91,9
12501,Female,27,70,3
12502,Male,42,83,86
12503,Female,38,118,38
12504,Female,57,77,75
12505,Male,26,146,70
12506,Male,41,26,69
12507,Female,49,52,30
12508,Male,20,112,14
12509,Male,50,97,2
12510,Male,60,112,97
12511,Female,62,71,8
12512,Male,29,28,74
12513,Female,46,90,85
12514,Female,38,39,83
12515,Female,56,136,99
12516,Male,51,22,18
12517,Female,50,91,71
12518,Female,49,130,13
12519,Female,37,125,46
12520,Male,20,120,54
12521,Female,21,18,12
12522,Male,34,38,40
12523,Female,67,102,88
12524,Male,34,119,82
12525,Female,36,145,38
12526,Female,21,117,12
12527,Male,46,90,67
12528,Female,34,24,25
12529,Female,39,14,35
12530,Female,19,107,16
12531,Male,59,18,45
12532,Female,29,14,13
12533,Female,62,122,24
12534,Female,28,126,76
12535,Female,57,93,2
12536,Female,46,56,90
12537,Male,37,71,10
12538,Female,22,54,19
12539,Female,42,75,86
12540,Male,51,32,24
12541,Male,29,107,90
12542,Male,45,102,61
12543,Female,51,52,5
12544,Female,23,76,80
12545,Male,36,147,34
12546,Male,29,137,92
12547,Male,42,65,64
12548,Male,30,43,12
12549,Female,34,74,59
12550,Female,29,15,21
12551,Male,20,25,96
12552,Male,41,142,89
12553,Male,25,34,78
12554,Male,65,36,47
12555,Female,53,126,53
12556,Male,43,133,99
12557,Male,62,64,73
12558,Female,25,116,94
12559,Female,49,35,93
12560,Female,49,25,39
12561,Female,18,118,31
12562,Male,20,117,78
12563,Female,18,99,81
12564,Female,32,110,89
12565,Male,67,135,46
12566,Female,37,131,57
12567,Male,20,98,37
12568,Female,32,22,27
12569,Female,54,84,82
12570,Male,38,121,29
12571,Female,59,23,18
12572,Female,56,107,4
12573,Male,40,113,84
12574,Male,57,73,1
12575,Female,52,29,24
12576,Male,35,87,42
12577,Male,34,33,60
12578,Male,48,55,24
12579,Female,65,27,56
12580,Female,43,120,69
12581,Female,39,103,90
12582,Female,62,107,18
12583,Female,53,14,100
12584,Male,52,137,65
12585,Male,28,96,10
12586,Female,44,129,17
12587,Male,51,73,58
12588,Female,35,103,35
12589,Male,44,130,4
12590,Male,21,109,44
12591,Female,34,144,91
12592,Male,23,68,75
12593,Female,59,78,67
12594,Female,28,58,28
12595,Female,22,20,11
12596,Female,35,110,3
12597,Female,42,139,100
12598,Female,27,119,3
12599,Female,58,36,25
12600,Male,33,73,76
12601,Female,27,99,12
12602,Male,27,25,49
12603,Female,53,82,56
12604,Female,38,125,53
12605,Female,31,142,96
12606,Female,25,16,10
12607,Male,18,70,19
12608,Male,33,105,47
12609,Male,43,129,54
12610,Male,66,40,7
12611,Male,59,57,88
12612,Male,23,100,39
12613,Female,56,15,32
12614,Male,67,38,23
12615,Female,19,146,50
12616,Female,26,93,19
12617,Female,22,123,67
12618,Female,57,148,25
12619,Male,22,28,25
12620,Male,64,83,6
12621,Female,25,142,97
12622,Female,22,112,97
12623,Male,22,79,15
12624,Female,69,104,63
12625,Male,34,27,20
12626,Female,26,30,43
12627,Female,51,15,96
12628,Female,50,33,88
12629,Male,39,69,67
12630,Female,38,37,4
12631,Female,60,83,6
12632,Male,32,32,59
12633,Male,18,88,52
12634,Male,24,55,19
12635,Female,40,121,26
12636,Male,68,46,48
12637,Male,64,57,89
12638,Male,23,87,55
12639,Female,37,124,89
12640,Female,43,45,59
12641,Male,59,69,74
12642,Female,29,88,38
12643,Female,30,122,84
12644,Female,64,106,5
12645,Female,68,120,42
12646,Male,66,57,35
12647,Female,30,129,69
12648,Male,19,52,99
12649,Male,49,50,3
12650,Male,67,72,41
12651,Male,48,81,32
12652,Male,28,12,36
12653,Female,54,63,30
12654,Male,21,128,39
12655,Male,51,43,93
12656,Female,33,136,90
12657,Female,48,135,89
12658,Female,42,10,60
12659,Female,56,108,56
12660,Female,25,19,76
12661,Female,25,92,82
12662,Male,51,148,58
12663,Male,32,128,26
12664,Male,22,136,79
12665,Female,36,108,5
12666,Male,27,75,56
12667,Male,26,12,33
12668,Female,46,68,9
12669,Male,69,114,32
12670,Male,57,101,77
12671,Male,54,139,28
12672,Female,36,14,23
12673,Female,30,143,88
12674,Male,63,142,95
12675,Female,57,21,69
12676,Female,33,141,62
12677,Female,47,35,48
12678,Male,22,64,66
12679,Female,50,135,62
12680,Female,36,55,94
12681,Female,36,52,69
12682,Female,34,30,56
12683,Female,41,21,74
12684,Female,45,110,36
12685,Male,59,126,36
12686,Male,54,42,56
12687,Male,39,85,7
12688,Male,56,129,93
12689,Female,33,46,32
12690,Male,52,91,91
12691,Female,44,54,1
12692,Female,29,138,58
12693,Female,63,37,20
12694,Male,45,53,34
12695,Male,69,76,51
12696,Female,18,116,36
12697,Female,56,19,26
12698,Female,35,60,87
12699,Female,40,118,33
12700,Female,39,88,1
12701,Male,21,143,67
12702,Female,65,89,50
12703,Female,28,91,35
12704,Female,35,108,35
12705,Female,65,129,59
12706,Female,24,42,77
12707,Male,38,92,97
12708,Male,52,111,13
12709,Male,54,84,22
12710,Female,67,129,56
12711,Female,47,111,5
12712,Female,34,74,81
12713,Male,50,34,43
12714,Female,33,66,74
12715,Female,32,55,55
12716,Male,30,109,91
12717,Male,56,141,15
12718,Female,20,128,42
12719,Male,41,89,9
12720,Male,40,84,71
12721,Female,62,112,57
12722,Male,65,135,10
12723,Female,18,42,64
12724,Female,49,50,41
12725,Male,50,72,13
12726,Female,65,94,16
12727,Female,47,99,98
12728,Female,19,74,72
12729,Male,35,114,60
12730,Male,47,66,31
12731,Male,35,95,55
12732,Male,22,81,92
12733,Female,22,91,71
12734,Female,25,13,34
12735,Male,26,74,97
12736,Female,49,53,4
12737,Male,31,25,55
12738,Female,30,103,90
12739,Male,35,32,66
12740,Male,21,110,96
12741,Female,67,25,59
12742,Female,39,50,41
12743,Male,37,146,66
12744,Female,32,11,90
12745,Male,24,119,47
12746,Male,30,52,27
12747,Female,51,75,79
12748,Female,58,105,21
12749,Female,47,86,91
12750,Female,22,134,98
12751,Female,18,106,11
12752,Female,48,30,87
12753,Male,68,121,22
12754,Female,37,66,23
12755,Female,36,86,65
12756,Female,46,69,59
12757,Female,62,108,76
12758,Male,55,44,89
12759,Female,27,135,70
12760,Female,46,76,98
12761,Female,48,96,28
12762,Male,28,57,25
12763,Male,40,54,82
12764,Female,47,84,1
12765,Male,42,77,32
12766,Male,33,101,29
12767,Male,40,81,20
12768,Male,50,107,46
12769,Male,68,24,77
12770,Male,54,100,57
12771,Male,45,126,12
12772,Male,44,11,72
12773,Female,23,134,39
12774,Male,55,52,8
12775,Female,54,80,82
12776,Female,23,95,85
12777,Female,42,37,28
12778,Female,30,80,31
12779,Male,50,116,15
12780,Male,50,139,60
12781,Female,42,16,39
12782,Male,31,47,97
12783,Female,57,116,87
12784,Female,58,95,80
12785,Female,59,91,88
12786,Female,55,82,21
12787,Male,26,11,8
12788,Female,35,51,42
12789,Female,32,90,59
12790,Female,21,15,81
12791,Female,51,148,79
12792,Male,55,83,78
12793,Female,34,49,20
12794,Female,24,137,96
12795,Female,49,45,61
12796,Female,40,112,11
12797,Female,37,56,32
12798,Male,64,107,4
12799,Female,19,35,29
12800,Male,38,136,5
12801,Female,29,57,76
12802,Male,59,36,39
12803,Male,66,55,23
12804,Male,44,76,97
12805,Male,67,132,16
12806,Male,65,81,50
12807,Female,27,90,11
12808,Male,25,74,72
12809,Female,38,80,97
12810,Female,39,45,48
12811,Female,30,76,34
12812,Female,65,92,21
12813,Female,57,76,63
12814,Female,29,107,17
12815,Male,34,78,34
12816,Female,65,46,51
12817,Female,26,55,67
12818,Male,68,65,24
12819,Female,66,128,22
12820,Female,57,72,10
12821,Male,29,87,5
12822,Male,26,39,31
12823,Male,47,105,24
12824,Female,23,72,11
12825,Female,42,124,51
12826,Male,45,118,48
12827,Female,27,85,78
12828,Male,58,32,4
